WarNum,WarName,WarType,ccode1,SideA,ccode2,SideB,StartMonth1,StartDay1,StartYear1,EndMonth1,EndDay1,EndYear1,StartMonth2,StartDay2,StartYear2,EndMonth2,EndDay2 ,EndYear2,Initiator,Interven,TransFrom,Outcome,TransTo,WhereFought,BatDeath,NonStateDeaths,Version,ccode,StateName,Side,EndDay2,CcodeA,CcodeB,Intnl,SideADeaths,SideBDeaths,SideA1,SideA2,SideB1,SideB2,SideB3,SideB4,SideB5,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay,TotalCombatDeaths
482,Iraqi Resistance,3,900.0,Australia,-8.0,-8,5.0,3.0,2003.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1,1.0,227,5,-8,6,1.0,-8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
482,Iraqi Resistance,3,2.0,United States,-8.0,al-Qaeda & Iraqi resistence,5.0,3.0,2003.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1,1.0,227,5,-8,6,3985.0,20000.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
482,Iraqi Resistance,3,200.0,United Kingdom,-8.0,-8,5.0,3.0,2003.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1,1.0,227,5,-8,6,143.0,-8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
482,Iraqi Resistance,3,210.0,Netherlands,-8.0,-8,3.0,-9.0,2004.0,3.0,-9.0,2005.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,1.0,227,5,-8,6,2.0,-8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
482,Iraqi Resistance,3,230.0,Spain,-8.0,-8,3.0,-9.0,2004.0,4.0,28.0,2004.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,1.0,227,5,-8,6,11.0,-8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
482,Iraqi Resistance,3,290.0,Poland,-8.0,-8,3.0,-9.0,2004.0,3.0,31.0,2006.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,1.0,227,5,-8,6,23.0,-8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
482,Iraqi Resistance,3,325.0,Italy,-8.0,-8,3.0,-9.0,2004.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,1.0,227,5,-8,6,33.0,-8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
482,Iraqi Resistance,3,369.0,Ukraine,-8.0,-8,3.0,-9.0,2004.0,10.0,-9.0,2005.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,1.0,227,5,-8,6,18.0,-8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
482,Iraqi Resistance,3,645.0,Iraq,-8.0,-8,6.0,28.0,2004.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,1.0,227,5,-8,6,10800.0,-8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
482,Iraqi Resistance,3,732.0,Republic of Korea,-8.0,-8,9.0,25.0,2004.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,1.0,227,5,-8,6,1.0,-8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
1,Franco-Spanish War,1,,,,,4.0,7.0,1823.0,11.0,13.0,1823.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,503,2,-8,2,600.0,,4.0,230.0,Spain,2.0,-8.0,,,,,,,,,,,,,,,,,,,
1,Franco-Spanish War,1,,,,,4.0,7.0,1823.0,11.0,13.0,1823.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,503,1,-8,2,400.0,,4.0,220.0,France,1.0,-8.0,,,,,,,,,,,,,,,,,,,
4,First Russo-Turkish,1,,,,,4.0,26.0,1828.0,9.0,14.0,1829.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,506,2,-8,11,80000.0,,4.0,640.0,Ottoman Empire,2.0,-8.0,,,,,,,,,,,,,,,,,,,
4,First Russo-Turkish,1,,,,,4.0,26.0,1828.0,9.0,14.0,1829.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,506,1,-8,11,50000.0,,4.0,365.0,Russia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
7,Mexican-American,1,,,,,4.0,25.0,1846.0,9.0,14.0,1847.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,1,6000.0,,4.0,70.0,Mexico,2.0,-8.0,,,,,,,,,,,,,,,,,,,
7,Mexican-American,1,,,,,4.0,25.0,1846.0,9.0,14.0,1847.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,1,13283.0,,4.0,2.0,United States of America,1.0,-8.0,,,,,,,,,,,,,,,,,,,
10,Austro-Sardinian,1,,,,,3.0,29.0,1848.0,8.0,9.0,1848.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,100.0,,4.0,337.0,Tuscany,2.0,-8.0,,,,,,,,,,,,,,,,,,,
10,Austro-Sardinian,1,,,,,3.0,24.0,1848.0,8.0,9.0,1848.0,3.0,12.0,1849.0,3.0,,1849.0,1,,551,2,-8,2,3400.0,,4.0,325.0,Italy,2.0,30.0,,,,,,,,,,,,,,,,,,,
10,Austro-Sardinian,1,,,,,3.0,24.0,1848.0,8.0,9.0,1848.0,3.0,12.0,1849.0,3.0,,1849.0,2,,551,1,-8,2,3927.0,,4.0,300.0,Austria,1.0,30.0,,,,,,,,,,,,,,,,,,,
10,Austro-Sardinian,1,,,,,4.0,9.0,1848.0,8.0,9.0,1848.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,100.0,,4.0,332.0,Modena,2.0,-8.0,,,,,,,,,,,,,,,,,,,
13,First Schleswig-Holstein,1,,,,,4.0,10.0,1848.0,8.0,26.0,1848.0,3.0,25.0,1849.0,7.0,,1849.0,1,,-8,1,-8,2,2500.0,,4.0,255.0,Prussia,1.0,10.0,,,,,,,,,,,,,,,,,,,
13,First Schleswig-Holstein,1,,,,,4.0,10.0,1848.0,8.0,26.0,1848.0,3.0,25.0,1849.0,7.0,,1849.0,2,,-8,2,-8,2,3500.0,,4.0,390.0,Denmark,2.0,10.0,,,,,,,,,,,,,,,,,,,
16,Roman Republic,1,,,,,4.0,30.0,1849.0,7.0,2.0,1849.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,2,1000.0,,4.0,220.0,France,1.0,-8.0,,,,,,,,,,,,,,,,,,,
16,Roman Republic,1,,,,,5.0,8.0,1849.0,7.0,2.0,1849.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,100.0,,4.0,329.0,Two Sicilies,1.0,-8.0,,,,,,,,,,,,,,,,,,,
16,Roman Republic,1,,,,,5.0,8.0,1849.0,7.0,2.0,1849.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,100.0,,4.0,300.0,Austria,1.0,-8.0,,,,,,,,,,,,,,,,,,,
16,Roman Republic,1,,,,,4.0,30.0,1849.0,7.0,2.0,1849.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,1400.0,,4.0,327.0,Papal States,2.0,-8.0,,,,,,,,,,,,,,,,,,,
19,La Plata,1,,,,,7.0,19.0,1851.0,2.0,3.0,1852.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,327,2,-8,1,800.0,,4.0,160.0,Argentina,2.0,-8.0,,,,,,,,,,,,,,,,,,,
19,La Plata,1,,,,,7.0,19.0,1851.0,2.0,3.0,1852.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,327,1,-8,1,500.0,,4.0,140.0,Brazil,1.0,-8.0,,,,,,,,,,,,,,,,,,,
22,Crimean,1,,,,,10.0,23.0,1853.0,3.0,1.0,1856.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,2,45000.0,,4.0,640.0,Turkey,1.0,-8.0,,,,,,,,,,,,,,,,,,,
22,Crimean,1,,,,,1.0,10.0,1855.0,3.0,1.0,1856.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,2200.0,,4.0,325.0,Italy,1.0,-8.0,,,,,,,,,,,,,,,,,,,
22,Crimean,1,,,,,3.0,31.0,1854.0,3.0,1.0,1856.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,95000.0,,4.0,220.0,France,1.0,-8.0,,,,,,,,,,,,,,,,,,,
22,Crimean,1,,,,,3.0,31.0,1854.0,3.0,1.0,1856.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,22000.0,,4.0,200.0,United Kingdom,1.0,-8.0,,,,,,,,,,,,,,,,,,,
22,Crimean,1,,,,,10.0,23.0,1853.0,3.0,1.0,1856.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,100000.0,,4.0,365.0,Russia,2.0,-8.0,,,,,,,,,,,,,,,,,,,
25,Anglo-Persian,1,,,,,10.0,25.0,1856.0,4.0,5.0,1857.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,6,500.0,,4.0,200.0,United Kingdom,1.0,-8.0,,,,,,,,,,,,,,,,,,,
25,Anglo-Persian,1,,,,,10.0,25.0,1856.0,4.0,5.0,1857.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,6,1500.0,,4.0,630.0,Iran,2.0,-8.0,,,,,,,,,,,,,,,,,,,
28,Italian Unification,1,,,,,4.0,29.0,1859.0,7.0,12.0,1859.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,2500.0,,4.0,325.0,Sardinia/Piedmont,1.0,-8.0,,,,,,,,,,,,,,,,,,,
28,Italian Unification,1,,,,,4.0,29.0,1859.0,7.0,12.0,1859.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,2,12500.0,,4.0,300.0,Austria,2.0,-8.0,,,,,,,,,,,,,,,,,,,
28,Italian Unification,1,,,,,5.0,3.0,1859.0,7.0,12.0,1859.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,7500.0,,4.0,220.0,France,1.0,-8.0,,,,,,,,,,,,,,,,,,,
31,First Spanish-Moroccan,1,,,,,10.0,22.0,1859.0,3.0,25.0,1860.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,6,6000.0,,4.0,600.0,Morocco,2.0,-8.0,,,,,,,,,,,,,,,,,,,
31,First Spanish-Moroccan,1,,,,,10.0,22.0,1859.0,3.0,25.0,1860.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,6,4000.0,,4.0,230.0,Spain,1.0,-8.0,,,,,,,,,,,,,,,,,,,
34,Italian-Roman,1,,,,,9.0,11.0,1860.0,9.0,29.0,1860.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,2,300.0,,4.0,325.0,Sardinia/Piedmont,1.0,-8.0,,,,,,,,,,,,,,,,,,,
34,Italian-Roman,1,,,,,9.0,11.0,1860.0,9.0,29.0,1860.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,700.0,,4.0,327.0,Papal States,2.0,-8.0,,,,,,,,,,,,,,,,,,,
37,Neapolitan,1,,,,,10.0,15.0,1860.0,2.0,13.0,1861.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,352,2,-8,2,400.0,,4.0,329.0,Two Sicilies,2.0,-8.0,,,,,,,,,,,,,,,,,,,
37,Neapolitan,1,,,,,10.0,15.0,1860.0,2.0,13.0,1861.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,352,1,-8,2,600.0,,4.0,325.0,Sardinia/Piedmont,1.0,-8.0,,,,,,,,,,,,,,,,,,,
40,Franco-Mexican,1,,,,,4.0,16.0,1862.0,2.0,5.0,1867.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,557,4,587,1,12000.0,,4.0,70.0,Mexico,1.0,-8.0,,,,,,,,,,,,,,,,,,,
40,Franco-Mexican,1,,,,,4.0,16.0,1862.0,2.0,5.0,1867.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,557,4,587,1,8000.0,,4.0,220.0,France,2.0,-8.0,,,,,,,,,,,,,,,,,,,
43,Ecuadorian-Colombian,1,,,,,11.0,22.0,1863.0,12.0,6.0,1863.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,1,300.0,,4.0,100.0,Colombia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
43,Ecuadorian-Colombian,1,,,,,11.0,22.0,1863.0,12.0,6.0,1863.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,1,700.0,,4.0,130.0,Ecuador,2.0,-8.0,,,,,,,,,,,,,,,,,,,
46,Second Schleswig-Holstein,1,,,,,2.0,1.0,1864.0,4.0,25.0,1864.0,6.0,25.0,1864.0,7.0,,1864.0,1,,-8,1,-8,2,1048.0,,4.0,255.0,Germany,1.0,20.0,,,,,,,,,,,,,,,,,,,
46,Second Schleswig-Holstein,1,,,,,2.0,1.0,1864.0,4.0,25.0,1864.0,6.0,25.0,1864.0,7.0,,1864.0,2,,-8,2,-8,2,2933.0,,4.0,390.0,Denmark,2.0,20.0,,,,,,,,,,,,,,,,,,,
46,Second Schleswig-Holstein,1,,,,,2.0,1.0,1864.0,4.0,25.0,1864.0,6.0,25.0,1864.0,7.0,,1864.0,2,,-8,1,-8,2,500.0,,4.0,300.0,Austria,1.0,20.0,,,,,,,,,,,,,,,,,,,
49,Lopez,1,,,,,3.0,5.0,1865.0,3.0,1.0,1870.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,1,10000.0,,4.0,160.0,Argentina,1.0,-8.0,,,,,,,,,,,,,,,,,,,
49,Lopez,1,,,,,11.0,12.0,1864.0,3.0,1.0,1870.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,1,200000.0,,4.0,150.0,Paraguay,2.0,-8.0,,,,,,,,,,,,,,,,,,,
49,Lopez,1,,,,,11.0,12.0,1864.0,3.0,1.0,1870.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,1,100000.0,,4.0,140.0,Brazil,1.0,-8.0,,,,,,,,,,,,,,,,,,,
52,Naval War,1,,,,,9.0,25.0,1865.0,5.0,9.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,1,100.0,,4.0,155.0,Chile,1.0,-8.0,,,,,,,,,,,,,,,,,,,
52,Naval War,1,,,,,1.0,14.0,1866.0,5.0,9.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,1,600.0,,4.0,135.0,Peru,1.0,-8.0,,,,,,,,,,,,,,,,,,,
52,Naval War,1,,,,,9.0,25.0,1865.0,5.0,9.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,1,300.0,,4.0,230.0,Spain,2.0,-8.0,,,,,,,,,,,,,,,,,,,
55,Seven Weeks,1,,,,,6.0,20.0,1866.0,7.0,26.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,4000.0,,4.0,325.0,Italy,1.0,-8.0,,,,,,,,,,,,,,,,,,,
55,Seven Weeks,1,,,,,6.0,15.0,1866.0,7.0,26.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,100.0,,4.0,275.0,Hesse Grand Ducal,2.0,-8.0,,,,,,,,,,,,,,,,,,,
55,Seven Weeks,1,,,,,6.0,15.0,1866.0,7.0,26.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,100.0,,4.0,271.0,Wuerttemburg,2.0,-8.0,,,,,,,,,,,,,,,,,,,
55,Seven Weeks,1,,,,,6.0,15.0,1866.0,7.0,26.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,500.0,,4.0,245.0,Bavaria,2.0,-8.0,,,,,,,,,,,,,,,,,,,
55,Seven Weeks,1,,,,,6.0,15.0,1866.0,7.0,26.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,28000.0,,4.0,300.0,Austria,2.0,-8.0,,,,,,,,,,,,,,,,,,,
55,Seven Weeks,1,,,,,6.0,15.0,1866.0,7.0,26.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,2,10000.0,,4.0,255.0,Germany,1.0,-8.0,,,,,,,,,,,,,,,,,,,
55,Seven Weeks,1,,,,,6.0,15.0,1866.0,7.0,26.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,100.0,,4.0,280.0,Mecklenburg Schwerin,1.0,-8.0,,,,,,,,,,,,,,,,,,,
55,Seven Weeks,1,,,,,6.0,15.0,1866.0,7.0,26.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,100.0,,4.0,273.0,Hesse Electoral,2.0,-8.0,,,,,,,,,,,,,,,,,,,
55,Seven Weeks,1,,,,,6.0,15.0,1866.0,7.0,26.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,600.0,,4.0,269.0,Saxony,2.0,-8.0,,,,,,,,,,,,,,,,,,,
55,Seven Weeks,1,,,,,6.0,15.0,1866.0,7.0,26.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,100.0,,4.0,267.0,Baden,2.0,-8.0,,,,,,,,,,,,,,,,,,,
55,Seven Weeks,1,,,,,6.0,15.0,1866.0,6.0,29.0,1866.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,500.0,,4.0,240.0,Hanover,2.0,-8.0,,,,,,,,,,,,,,,,,,,
58,Franco-Prussian,1,,,,,7.0,19.0,1870.0,11.0,25.0,1870.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,976.0,,4.0,271.0,Wuerttemburg,1.0,-8.0,,,,,,,,,,,,,,,,,,,
58,Franco-Prussian,1,,,,,7.0,19.0,1870.0,11.0,22.0,1870.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,956.0,,4.0,267.0,Baden,1.0,-8.0,,,,,,,,,,,,,,,,,,,
58,Franco-Prussian,1,,,,,7.0,19.0,1870.0,2.0,26.0,1871.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,44781.0,,4.0,255.0,Germany,1.0,-8.0,,,,,,,,,,,,,,,,,,,
58,Franco-Prussian,1,,,,,7.0,19.0,1870.0,11.0,15.0,1870.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,5600.0,,4.0,245.0,Bavaria,1.0,-8.0,,,,,,,,,,,,,,,,,,,
58,Franco-Prussian,1,,,,,7.0,19.0,1870.0,2.0,26.0,1871.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,2,152000.0,,4.0,220.0,France,2.0,-8.0,,,,,,,,,,,,,,,,,,,
60,First Central American,1,,,,,3.0,27.0,1876.0,4.0,25.0,1876.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,1,2000.0,,4.0,90.0,Guatemala,1.0,-8.0,,,,,,,,,,,,,,,,,,,
60,First Central American,1,,,,,3.0,27.0,1876.0,4.0,25.0,1876.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,1,2000.0,,4.0,92.0,El Salvador,2.0,-8.0,,,,,,,,,,,,,,,,,,,
61,Second Russo-Turkish,1,,,,,4.0,24.0,1877.0,1.0,31.0,1878.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,373,2,-8,11,165000.0,,4.0,640.0,Turkey,2.0,-8.0,,,,,,,,,,,,,,,,,,,
61,Second Russo-Turkish,1,,,,,4.0,24.0,1877.0,1.0,31.0,1878.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,373,1,-8,11,120000.0,,4.0,365.0,Russia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
64,War of the Pacific,1,,,,,2.0,14.0,1879.0,12.0,11.0,1883.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,1,3276.0,,4.0,155.0,Chile,1.0,-8.0,,,,,,,,,,,,,,,,,,,
64,War of the Pacific,1,,,,,4.0,5.0,1879.0,10.0,23.0,1883.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,1,9672.0,,4.0,135.0,Peru,2.0,-8.0,,,,,,,,,,,,,,,,,,,
64,War of the Pacific,1,,,,,2.0,14.0,1879.0,12.0,11.0,1883.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,1,920.0,,4.0,145.0,Bolivia,2.0,-8.0,,,,,,,,,,,,,,,,,,,
65,Conquest of Egypt,1,,,,,7.0,11.0,1882.0,9.0,15.0,1882.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,6,10000.0,,4.0,651.0,Egypt,2.0,-8.0,,,,,,,,,,,,,,,,,,,
65,Conquest of Egypt,1,,,,,7.0,11.0,1882.0,9.0,15.0,1882.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,6,79.0,,4.0,200.0,United Kingdom,1.0,-8.0,,,,,,,,,,,,,,,,,,,
67,Sino-French,1,,,,,6.0,15.0,1884.0,6.0,9.0,1885.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,385,1,-8,7,2100.0,,4.0,220.0,France,1.0,-8.0,,,,,,,,,,,,,,,,,,,
67,Sino-French,1,,,,,6.0,15.0,1884.0,6.0,9.0,1885.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,385,2,-8,7,10000.0,,4.0,710.0,China,2.0,-8.0,,,,,,,,,,,,,,,,,,,
70,Second Central American,1,,,,,3.0,28.0,1885.0,4.0,15.0,1885.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,1,200.0,,4.0,92.0,El Salvador,1.0,-8.0,,,,,,,,,,,,,,,,,,,
70,Second Central American,1,,,,,3.0,28.0,1885.0,4.0,15.0,1885.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,1,800.0,,4.0,90.0,Guatemala,2.0,-8.0,,,,,,,,,,,,,,,,,,,
73,First Sino-Japanese,1,,,,,7.0,25.0,1894.0,3.0,30.0,1895.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,7,10000.0,,4.0,710.0,China,2.0,-8.0,,,,,,,,,,,,,,,,,,,
73,First Sino-Japanese,1,,,,,7.0,25.0,1894.0,3.0,30.0,1895.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,5000.0,,4.0,740.0,Japan,1.0,-8.0,,,,,,,,,,,,,,,,,,,
76,Greco-Turkish,1,,,,,2.0,15.0,1897.0,5.0,19.0,1897.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,631,2,-8,2,600.0,,4.0,350.0,Greece,2.0,-8.0,,,,,,,,,,,,,,,,,,,
76,Greco-Turkish,1,,,,,2.0,15.0,1897.0,5.0,19.0,1897.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,631,1,-8,2,1400.0,,4.0,640.0,Turkey,1.0,-8.0,,,,,,,,,,,,,,,,,,,
79,Spanish-American,1,,,,,4.0,22.0,1898.0,8.0,12.0,1898.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,"404, 410",2,-8,13,775.0,,4.0,230.0,Spain,2.0,-8.0,,,,,,,,,,,,,,,,,,,
79,Spanish-American,1,,,,,4.0,22.0,1898.0,8.0,12.0,1898.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,"404, 410",1,-8,13,2910.0,,4.0,2.0,United States of America,1.0,-8.0,,,,,,,,,,,,,,,,,,,
82,Boxer Rebellion,1,,,,,6.0,17.0,1900.0,8.0,14.0,1900.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,302.0,,4.0,365.0,Russia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
82,Boxer Rebellion,1,,,,,6.0,17.0,1900.0,8.0,14.0,1900.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,622.0,,4.0,740.0,Japan,1.0,-8.0,,,,,,,,,,,,,,,,,,,
82,Boxer Rebellion,1,,,,,6.0,17.0,1900.0,8.0,14.0,1900.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,21.0,,4.0,2.0,United States of America,1.0,-8.0,,,,,,,,,,,,,,,,,,,
82,Boxer Rebellion,1,,,,,6.0,17.0,1900.0,8.0,14.0,1900.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,7,2000.0,,4.0,710.0,China,2.0,-8.0,,,,,,,,,,,,,,,,,,,
82,Boxer Rebellion,1,,,,,6.0,17.0,1900.0,8.0,14.0,1900.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,34.0,,4.0,200.0,United Kingdom,1.0,-8.0,,,,,,,,,,,,,,,,,,,
82,Boxer Rebellion,1,,,,,6.0,17.0,1900.0,8.0,14.0,1900.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,24.0,,4.0,220.0,France,1.0,-8.0,,,,,,,,,,,,,,,,,,,
83,Sino-Russian,1,,,,,7.0,17.0,1900.0,10.0,10.0,1900.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,242.0,,4.0,365.0,Russia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
83,Sino-Russian,1,,,,,7.0,17.0,1900.0,10.0,10.0,1900.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,7,3758.0,,4.0,710.0,China,2.0,-8.0,,,,,,,,,,,,,,,,,,,
85,Russo-Japanese,1,,,,,2.0,8.0,1904.0,9.0,15.0,1905.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,80378.0,,4.0,740.0,Japan,1.0,-8.0,,,,,,,,,,,,,,,,,,,
85,Russo-Japanese,1,,,,,2.0,8.0,1904.0,9.0,15.0,1905.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,7,71453.0,,4.0,365.0,Russia,2.0,-8.0,,,,,,,,,,,,,,,,,,,
88,Third Central American,1,,,,,5.0,27.0,1906.0,7.0,20.0,1906.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,1,300.0,,4.0,91.0,Honduras,2.0,-8.0,,,,,,,,,,,,,,,,,,,
88,Third Central American,1,,,,,5.0,27.0,1906.0,7.0,20.0,1906.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,1,300.0,,4.0,92.0,El Salvador,2.0,-8.0,,,,,,,,,,,,,,,,,,,
88,Third Central American,1,,,,,5.0,27.0,1906.0,7.0,20.0,1906.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,1,400.0,,4.0,90.0,Guatemala,1.0,-8.0,,,,,,,,,,,,,,,,,,,
91,Fourth Central American,1,,,,,2.0,19.0,1907.0,4.0,23.0,1907.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,1,400.0,,4.0,93.0,Nicaragua,1.0,-8.0,,,,,,,,,,,,,,,,,,,
